Name	Country	Sector	Type	Desc	Departments	City	Year	Size	Url	Id	Type
Stereocarto	Spain	For-profit	Geospatial/mapping	Stereocarto provides engineering, consulting and technical assistance in Cartographic Engineering, GIS, Planning, Environment, Hydrology, Energy and Infrastructure and civil works.	Geospatial/mapping, Spain, national; 		1964	11-50	http://www.stereocarto.com/	1271	research	0		0		0		1		0	
Zabala Innovation Consulting	Spain	For-profit	Research and consulting	Zabala Innovation Consulting is an international innovation consulting firm that helps leading companies, research organisations, and public administrations make innovation the key factor of their competitiveness.			1986	51-200	http://www.zabala.es/	1383	research	0		0		0		0		0	
Dato Capital	Spain	For-profit	Data/information technology	A worldwide corporate database of private and public companies and directors. The information includes data of several kinds such as financials, geospatial information, appointments, shareholders, phone numbers and debt checks. 	Business, Spain, National; Economics , Spain, National; Finance, Spain, National; Geospatial/mapping, Spain, National; International/global development, United Kingdom, National; Legal, Spain, National; Legal, Panama, National; Business, United Kingdom, National; Consumer, United Kingdom, National; Demographics and social, United Kingdom, National; Economics , United Kingdom, National; Finance, United Kingdom, National; Geospatial/mapping, United Kingdom, National; Government operations, United Kingdom, National; Housing, United Kingdom, National; Legal, United Kingdom, National; Business, Spain, National; Consumer, Spain, National; Demographics and social, Spain, National; Economics , Spain, National; Finance, Spain, National; Geospatial/mapping, Spain, National; Government operations, Spain, National; Housing, Spain, National; International/global development, Spain, National; Business, Panama, National; Demographics and social, Panama, National; Economics , Panama, National; Government operations, Panama, National; International/global development, Panama, National; 	Madrid	2003	1/10/2015	https://en.datocapital.com/	OZhO7m0g8j	submitted survey	0		1	We collect information about companies from public gazzettes and other sources, combining them in a unique data source for ease of use. With international data, we are able to connect companies and directors in different continents.	0		1	We work with researchers and journalists to retrieve amazing statistics information no one else can provide	0	
Openkratio	Spain	Nonprofit	Governance	OpenKratio aims to establish a community for creating a national citizens' action group through a number of initiatives, including outreach, participation, collaboration and project development in the public and political space. OpenKratio aims to create a network of interest and social transformation to improve democracy by adopting the "open" movement principles, especially for open government and the opening of open data.		Seville	2011	51-200	http://openkratio.org/	ojr2zmUlb3	submitted survey	1	Citizen participation, accountability and transparency	0		0		0		0	
Telefonica	Spain	For-profit	Telecommunications/internet service providers (ISPs)	Telefonica is a multinational telecommunications provider of broadband and mobile network communications.	Weather, Spain, National; 	Madrid	1983	1000+	http://blog.digital.telefonica.com/	ylY8DsQl5i	research	0		0		0		1		0	
CityBikes	Spain	Developer group	Data/information technology	CityBikes is an open data provider focusing on bike share programs.	Transportation, Italy, Local; Transportation, Spain, Local; Transportation, Germany, Local; 	Barcelona	2010	1/10/2015	http://citybik.es	qkRIJpXcbP	submitted survey	1	We try to encourage companies and city councils to open their bike sharing information.	1		0		1		0	
Informa D&B S.A.	Spain	For-profit	Data/information technology	Informa specialises in providing commercial, financial and marketing information about businesses and entrepreneurs.  	Business, Spain, National; Finance, Spain, National; Legal, Spain, National; Business, Portugal, National; Finance, Portugal, National; Legal, Portugal, National; Business, Colombia, National; Finance, Colombia, National; Legal, Colombia, National; 	Madrid	1992	201-1000	http://www.informa.es	5MPybMrsHN	submitted survey	0		1		0		1		0	
Dopter	Sweden	For-profit	Research and consulting	Dopter provides consulting services around the APIs and open data.	Transportation, Sweden, national; Transportation, Sweden, local; 			1/10/2015	http://dopter.se/	662	research	0		1	uses open data in various projects, e,g, Trafiklab	0		0		0	
J ++ Sweden	Sweden	For-profit	Media and communications	J ++ Sweden is a freelance firm specializing in data-driven journalism, helping journalists and communicators to understand, review and share data.		Stockholm		1/10/2015	http://jplusplus.se/	1016	research	0		1	uses open data in various projects, e.g. Protokollen;Politinder;Visualizing the Municipalities reform	0		0		0	
Open Knowledge Sweden	Sweden	Developer group	Governance	Open Knowledge Sweden is part of a worldwide non-profit network of people passionate about openness, using advocacy, technology and training to unlock information and enable people to work with it to create and share knowledge.			2013		http://se.okfn.org/	1140	research	1	various projects related to open data, e.g. Hackathons	0		0		0		0	
Syngenta	Switzerland	For-profit	Agriculture	Syngenta helps to increase crop productivity, protect the environment and improve health and quality of life around the world.	Agriculture, null, Null; 	Basel	2000	1000+	http://www.syngenta.com	1285	research	0		0		1		0		0	
Pixadoo	Switzerland	For-profit	Consumer services	Pixxadoo creates playful learning and games that engage in more serious topics; the emphasis is on games that connect generations and bridges the gap between technologies. 	Arts and culture, Switzerland, Local; Arts and culture, United States, Local; Arts and culture, Germany, Local; 	Zurich	2013	1/10/2015	http://www.pixxadoo.com/	GwrSSoVdlV	research	0		1	The PlayZone app uses locations of playgrounds in various cities.	0		0		0	
Open Data Ch	Switzerland	Developer group	Governance	Open Data Ch is the Swiss branch of the Open Knowledge Foundation.	Other, Switzerland, National; Other, Switzerland, Local; 	Zurich			http://opendata.ch/	dDZa3MGV7m	research	0		0		0		0		0	
Suzuki Engineering	Switzerland	For-profit	Data/information technology	Suzuki Engineering develops complete solutions that include apps, web applications and middleware.	Other, Switzerland, Local; Other, Switzerland, National; 	Zurich			http://www.suzuki-engineering.ch/	e5Q0Hcpcxs	research	0		1		0		0		0	
Liip	Switzerland	For-profit	Data/information technology	Liip stands for agile web development with open source standards and open industry standards by developing and designing high-end web-based applications for a wide range of users and devices.	Other, Switzerland, National; Other, Switzerland, Local; 	Fribourg	2007	51-200	https://www.liip.ch/de/open-data	M64s6SsdZk	research	1	Designed and built the federal OGD pilot portal in Switzerland around the Open Source data management solution, CKAN.	0		0		0		0	
Golliez Open Data Consulting	Switzerland	For-profit	Research and consulting	Golliez Open Data Consulting is a consulting firm founded by open data activist André Gollier.	Other, Switzerland, Local; Other, Switzerland, National; 	Zurich		1/10/2015	http://opendataconsulting.ch/	YxNYdovJG6	research	0		1		0		0		0	
itopia	Switzerland	For-profit	Research and consulting	itopia is a small consulting firm that deals with IT complex projects in settings such as banks and public administrations.	Other, Switzerland, National; Other, Switzerland, Local; 	Zurich		11-50	http://www.itopia.ch	T1TOfOfaSF	research	0		1		0		0		0	
Виктори Пиар - Victory PR	Ukraine	Nonprofit	Arts and culture	Cultural and spiritual development of society through the implementation of art, culture and sports, education and social projects.		Київ	2013	1/10/2015	http://victorypr.com.ua	XBNgepjaKv	submitted survey	1		1		1		0		0	
ActionAid UK	United Kingdom	Nonprofit	Business and legal services	ActionAid UK aims to figh poverty worldwide.	Business, United Kingdom, national; 	London			http://www.actionaid.org.uk	491	research	0		1	FTSE 100 tax haven tracker uses businesses public records.	0		0		0	
Bretton Woods Project	United Kingdom	Nonprofit	Finance and investment	The Bretton Woods Project, conducted by a network of NGOs, focuses on the World Bank and the IMF to challenge their power, open policy space, and promote alternative approaches.	Government operations, null, Null; 	London	1995	1/10/2015	http://www.brettonwoodsproject.org/	553	research	0		0		0		0		0	
CABI	United Kingdom	Nonprofit	Agriculture	CABI is an intergovernmental organization that improves people's lives worldwide by providing information and applying scientific expertise to solve problems in agriculture and the environment.	Agriculture, null, Null; 		1910		http://www.cabi.org/	561	research	0		0		0		0		0	
Capgemini	United Kingdom	For-profit	Research and consulting	Capgemini is a multinational professional services company providing consulting, outsourcing and IT services to clients across a wide range of sectors.		London			http://www.capgemini.com/	567	research	0		0		0		0		0	
Citymapper	United Kingdom	For-profit	Data/information technology	Citymapper Limited develop mobile applications.	Transportation, Spain, Local; Transportation, Germany, Local; Transportation, United Kingdom, Local; Transportation, United States, Local; Transportation, Canada, Local; Transportation, Brazil, Local; Transportation, Singapore, Local; 	London		1/10/2015	https://citymapper.com/	588	research	0		1	Bus Mapper uses open transport data	0		0		0	
Community Energy Manager	United Kingdom	Developer group	Energy	Community Energy Manager helps community groups support their local area by brokering energy efficiency improvements and generating savings for their community, helping to reduce carbon emissions, fuel bills and reduce fuel poverty.	Demographics and social, United Kingdom, national; Energy, United Kingdom, national; 	Bristol		1/10/2015	http://www.communityenergymanager.org/	613	research	0		0		1	Helps support local people to reduce their energy usage and fuel bills. Uses information to negotiate retrofit and renewable energy projects with energy companies, retail outlets and renewable energy installers.	0		0	
Data Unlocked	United Kingdom	For-profit	Data/information technology	Data Unlocked is a co-operative data consultancy.	Education, United Kingdom, local; 	Birmingham			http://dataunlocked.co.uk/	639	research	0		1	SchoolsFinder web application dataunlocked.co.uk/schools/	0		0		0	
Elgin	United Kingdom	For-profit	Geospatial/mapping	ELGIN is the largest source of roadworks information in the United Kingdom, hosting a range of transport related datasets and apps on a single map based platform at roadworks.org.	Transportation, United Kingdom, National; Transportation, United Kingdom, local; 	London	2011	11-50	http://www.elgin.org.uk/	675	research	1	ELGIN redistributes public sector information under the Open Government Licence and provides application services to industry via its easy to use API	0		0		0		0	
Energydesk	United Kingdom	Nonprofit	Environment	Energydesk reports on energy and climate from Greenpeace.	Environment, United Kingdom, National; Energy, United Kingdom, National; 	London	2014	1/10/2015	http://energydesk.greenpeace.org/	677	research	0		0		0		0		0	
FutureEverything	United Kingdom	Nonprofit	Arts and culture	FutureEverything is an award-winning innovation lab for digital culture and annual festival that for the last 20 years has been exploring the meeting point of technology, society and culture which lies at the heart of the digital debate.		Manchester	1995	11-50	http://futureeverything.org/	939	research	0		1	creaters of The Open Data Cities project	0		0		0	
Geowise	United Kingdom	For-profit	Geospatial/mapping	GeoWise is a software developer which provides the InstantAtlas platform for managing and presenting geographic and statistical information including complex public sector data.	Health/healthcare, United Kingdom, local; Government operations, United Kingdom, local; 		1997		http://www.instantatlas.com/	946	research	0		1	uses a wide range of national and international commercial, public and voluntary sector organisations to visualise and display data.	0		0		0	
Guardian - Education	United Kingdom	For-profit	Education	The Open Public Services Network and the Guardian have created a guide that uses government data to help parents find and research local schools in England.	Education, United Kingdom, national; 				http://www.theguardian.com/education/gcse-schools-guide	965	research	0		0		1	guide on schools in England	0		0	
Illustreets	United Kingdom	Developer group	Data/information technology	Illustreets is a property search engine that helps users choose places to live by providing a visual map of area characteristics	Transportation, United Kingdom, national; Geospatial/mapping, United Kingdom, national; Demographics and social, United Kingdom, national; Environment, United Kingdom, national; Education, United Kingdom, national; Public safety, United Kingdom, national; 	London			http://illustreets.co.uk	985	research	0		0		0		0		0	
International Aid Transparency Initiative (IATI)	United Kingdom	Other	Governance	IATI is a voluntary, multi-stakeholder initiative that seeks to improve the transparency of aid, development, and humanitarian resources in order to increase their effectiveness in tackling poverty.	Government operations, United Kingdom, Null; International/global development, Australia, national; International/global development, Belgium, national; International/global development, Canada, national; Finance, Canada, national; International/global development, Denmark, national; International/global development, France, national; International/global development, Finland, national; International/global development, Ireland, national; International/global development, Japan, national; International/global development, Germany, national; International/global development, Spain, national; International/global development, New Zealand, national; International/global development, United States, national; Agriculture, United Kingdom, national; Health/healthcare, United Kingdom, national; Environment, United Kingdom, national; Demographics and social, United Kingdom, national; 				http://www.aidtransparency.net/	1003	research	0		0		1	IATI has produced a large, mature body of data on financing for development from governments, NGOs, trusts and foundations and private sector corporations that is comparable, timely and accessible, and has huge potential for tracing the flow of money across country boundaries, decreasing corruption and increasing accountability.	0		0	
Longtap	United Kingdom	For-profit	Data/information technology	LongTap develop web based applications, mobile websites, Android applications or Apple applications.	Transportation, United Kingdom, local; 	London		1/10/2015	http://www.longtap.com/	1050	research	0		1	BusIt uses transport data	0		0		0	
MastadonC	United Kingdom	For-profit	Data/information technology	Mastodon C is an agile big data specialist.	Health/healthcare, United Kingdom, national; 	London			http://www.mastodonc.com/	1065	research	0		1		1	Data analysis - e.g. the identification of  potential efficiency savings to the NHS of £200 million	0		0	
MeteoGroup	United Kingdom	For-profit	Weather	MeteoGroup is Europe’s largest private sector weather business with a worldwide customer base and operations in Europe, Southeast Asia and the USA.	Weather, null, national; 	London	1986	201-1000	http://www.meteogroup.com/	1075	research	0		0		1	uses weather data for better meteorological forecast	0		0	
MIME Consulting	United Kingdom	For-profit	Research and consulting	MIME Consulting is a management information consultancy focusing on the use of data to aid decision making.	Education, United Kingdom, National; 	London	2007	1/10/2015	http://www.mimeconsulting.co.uk/	1077	research	0		1	Skills Route app uses education data	0		0		0	
Open Data Institute	United Kingdom	Nonprofit	Data/information technology	The Open Data Institute is catalysing the evolution of open data culture to create economic, environmental, and social value. It helps unlock supply, generates demand, creates and disseminates knowledge to address local and global issues.		London	2012	51-200	http://theodi.org/	1112	research	0		0		0		0		0	
Open Data Manchester	United Kingdom	Developer group	Governance	Open Data Manchester is an organisation for people who are interested in realising the potential of open data to benefit citizens, business and public bodies in Greater Manchester and beyond.	Government operations, United Kingdom, local; 	Manchester			http://opendatamanchester.org.uk/	1116	research	1	GM Bus Times;Hampshire County Council Linked Data trial;City of Things	0		0		0		0	
Open Knowledge Scotland	United Kingdom	Developer group	Governance	Open Knowledge Scotland is part of a worldwide non-profit network of people passionate about openness, using advocacy, technology and training to unlock information and enable people to work with it to create and share knowledge.			2013		http://scot.okfn.org/	1138	research	1	various projects related to open data, e.g. Hackathons	0		0		0		0	
OpenCorporates	United Kingdom	For-profit	Business and legal services	OpenCorporates is a database of companies in the world, with over 80 million companies in more than 100 jurisdictions.	Business, null, null; 	London	2014	1/10/2015	https://opencorporates.com	1147	submitted survey	0		1		0		0		0	
Optimity Matrix	United Kingdom	For-profit	Research and consulting	Optimity Matrix provides advisory, consultancy, transformation and data services to the health, public policy, media & entertainment, financial services and insurance industries.		London			http://www.optimitymatrix.com	1160	research	0		0		1		1		0	
upReach	United Kingdom	Nonprofit	Education	upReach is committed to equal access to graduate jobs, regardless of social background.	Education, United Kingdom, national; 	London	2012	1/10/2015	http://www.upreach.org.uk	1342	research	0		1	solution ‘In Context - Brenda’ uses education open data	0		0		0	
Zoopla Property Group	United Kingdom	For-profit	Housing/real estate	Zoopla Property Group is a digital media business that owns and operates online property brands including Zoopla, PrimeLocation, SmartNewHomes and HomesOverseas.	Housing, United Kingdom, National; 	London	2008	201-1000	http://www.zpg.co.uk/	1387	research	0		0		0		0		0	
Detail Data	United Kingdom	Nonprofit	Data/information technology	We aim to help voluntary and community organisations in Northern Ireland build their capacity to access, analyse and apply data to inform their work. A partnership between NICVA and The Detail funded by The Big Lottery. 	Government operations, United Kingdom, Local; Demographics and social, United Kingdom, National; Demographics and social, United Kingdom, Local; Economics , United Kingdom, National; Economics , United Kingdom, Local; Environment, United Kingdom, Local; Government operations, United Kingdom, National; Health/healthcare, United Kingdom, Local; Housing, United Kingdom, Local; Demographics and social, Ireland, National; Demographics and social, Ireland, Local; Economics , Ireland, National; Economics , Ireland, Local; Environment, Ireland, Local; Government operations, Ireland, National; Government operations, Ireland, Local; Health/healthcare, Ireland, Local; Housing, Ireland, Local; 	Belfast	2015	1/10/2015	http://www.nicva.org/programmes/detail-data	QizAIksGS6	submitted survey	1	To help the voluntary and community sector campaign and provide representation to government	0		1	To allow voluntary and community organisations develop and provide better services	1	To facilitate research into important trends and linkages of relevance to voluntary and community sector	0	
In Touch	United Kingdom	For-profit	Telecommunications/internet service providers (ISPs)	In Touch are innovators in radio and mobile workforce software.	Transportation, United Kingdom, National; Weather, United Kingdom, National; 	Morecambe			http://www.intouch-ltd.com/	omLbW866V6	research	0		1		0		0		0	
MySociety	United Kingdom	Nonprofit	Governance	MySociety runs a number of projects designed to empower people to make change.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	1996	11-50	http://www.mysociety.org	gAuU2WBcAx	research	0		1		0		0		0	
Adzuna	United Kingdom	For-profit	Media and communications	Adhunter is an internet services company which is behind Adzuna, a comprehensive search engine for classified ads.	Economics , United Kingdom, Local; 	London	2010		http://www.adzuna.co.uk	LisET6Ev9W	research	0		0		1		0		0	
Aistemos	United Kingdom	For-profit	Business and legal services	Aistemos is a specialist intellectual property consultancy, providing analytics and risk management services.	Legal, United Kingdom, National; 	London	2013	11-50	https://aistemos.com/	jHyNBLdQCe	research	0		1		0		0		0	
Alpine Interactive	United Kingdom	For-profit	Data/information technology	Alpine Interactive is a technology services company providing IT support, website design, and software development services .	Government operations, United Kingdom, National; 	London	2001		http://www.alpineinteractive.co.uk/	Ws5COXGVJI	research	0		1		0		0		0	
AMEE	United Kingdom	For-profit	Environment	AMEE is an environmental sustainability platform which uses data and technology to help businesses address environmental sustainability challenges.	Business, United Kingdom, National; Environment, United Kingdom, National; 	London	2008		https://www.amee.com	Zyefc8xGCn	research	0		1		0		0		0	
Apogee Data Consulting	United Kingdom	For-profit	Geospatial/mapping	Apogee Data Consulting is a Geographic Information Science (GIS) consultancy which provides web-mapping, GIS and geospatial data analysis solutions to the broadcasting industry.	Geospatial/mapping, United Kingdom, National; 	Tenterden	2004		http://www.apogeedata.co.uk	65i8y0TvGs	research	0		0		1		0		0	
App and Mobile	United Kingdom	For-profit	Data/information technology	App and mobile is a mobile application developer providing a wide range of applications for iOS and Android operating systems.	Transportation, United Kingdom, Local; 		2014		http://appandmobile.com/	XFUJFFTjxf	research	0		1		0		0		0	
Arcus Global	United Kingdom	For-profit	Governance	Arcus Global is a cloud focused software developer providing cloud computing technologies and solutions to the UK public and non-profit sectors.	Geospatial/mapping, United Kingdom, National; 	Cambridge	2009		http://www.arcusglobal.com	L5KhGXkaMT	research	0		1		0		0		0	
Arium	United Kingdom	For-profit	Insurance	Arium (Architects for Risk Identification, Understanding, and Management) is a risk management consultancy specializing in developing risk models, primarily for the reinsurance industry.	Government operations, United States, National; 	London	1992		http://arium.co.uk	k9B4KW2zkM	research	0		0		1		0		0	
Above Mobile	United Kingdom	For-profit	Data/information technology	Above Mobile is a mobile application developer which creates a variety of mobile applications for clients.	Public safety, United Kingdom, Local; 	Manchester	2007		http://www.attidomobile.co.uk/	sKxtkxoAcb	research	0		1		0		0		0	
bbits	United Kingdom	For-profit	Data/information technology	bbits is a mobile application and web developer specializing in cloud based geolocated data reporting.	Environment, United Kingdom, Local; 	London	1999		http://www.bbits.co.uk	Atg33DTDqD	research	0		1		0		0		0	
Broadsight	United Kingdom	For-profit	Data/information technology	Broadsight is a digital consultancy committed to open principles that provides insight into emerging Broadband Media/Quadruple Play/Web 2.0 technologies.	Other, United Kingdom, National; Other, United Kingdom, Local; 	Chelmsford	2006	1/10/2015	http://www.broadsight.com	x7yr3LjIq9	research	1	Promotes open data; Explores the potential for open data through research and presentations.	0		0		0		0	
Berg	United Kingdom	For-profit	Data/information technology	Berg is a developer that provides web APIs and related useful services for connected products.	Education, United Kingdom, Local; 	London	2013		http://bergcloud.com	DwDFtEP85F	research	0		1		0		0		0	
Cambridge Environmental Research Consultants	United Kingdom	For-profit	Scientific research	CERC is an environmental research consultancy that aims to make practical use of new developments in environmental research from Cambridge University and elsewhere.	Environment, United Kingdom, Local; 	Cambridge	1985	11-50	http://cerc.co.uk/	MGMdfKWLq3	research	0		0		0		1		0	
Campsall Owen	United Kingdom	For-profit	Security and public safety	Campsall Owen is a road safety consultancy providing a number of road safety products and services to private clients and the general public.	Transportation, United Kingdom, National; 	Towcester	2010	1/10/2015	http://www.campsallowen.co.uk/	s5lbTGaEuY	research	0		1		0		0		0	
CarbonCulture	United Kingdom	For-profit	Research and consulting	CarbonCulture is a technology company providing a community platform designed to help people use resources more efficiently through the use of real-time information.	Environment, United Kingdom, Local; 	London	2011		https://platform.carbonculture.net/landing/	xVbii42dVA	research	0		1		0		0		0	
City Farmers	United Kingdom	Developer group	Governance	City Farmers is a Community Interest Company promoting urban farming through advocacy, space identification and engagement of communities through food mapping.	Agriculture, United Kingdom, National; Geospatial/mapping, United Kingdom, National; 	London	2011		http://city-farmers.co.uk/	WTKC3KDvcG	research	1	Uses a range of open datasets including Ordnance Survey data and food statistics.	0		0		0		0	
FIND	United Kingdom	For-profit	Geospatial/mapping	FIND is a web mapping and spatial data technology company, providing global mapping solutions to a broad range of industry sectors.	Geospatial/mapping, United Kingdom, National; Weather, United Kingdom, National; 	London	2007		http://www.findmaps.co.uk/index.htm	HiVxtjK2Js	research	0		1		0		0		0	
OpenWeatherMap	United Kingdom	For-profit	Weather	Extreme Electronics is the web-based company behind OpenWeatherMap, which provides current weather and forecast projections superimposed on a map in a free, open format.	Geospatial/mapping, United Kingdom, National; Weather, United Kingdom, National; 	London	2012		http://openweathermap.org/	r0W7Kw1zOv	research	0		0		1		0		0	
EvoEnergy	United Kingdom	For-profit	Energy	EvoEnergy is a solar panel installer providing solar panels to both the commercial and domestic sectors.	Energy, United Kingdom, National; 	Nottingham	2007	51-200	http://www.evoenergy.co.uk	DwHUfuWbJ5	research	0		0		0		1		0	
EY	United Kingdom	For-profit	Business and legal services	EY is a multinational professional services firm that provides assurance (including financial audit, tax, consulting and advisory services).	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	2001	1000+	http://www.ey.com/UK/en/Home	376094heht	research	0		0		0		1		0	
Epimorphics	United Kingdom	For-profit	Data/information technology	Epimorphics is a linked data company providing advanced bespoke IT consultancy, software, training and support.	Other, United Kingdom, National; Other, United Kingdom, Local; 	Portishead	2009	1/10/2015	http://www.epimorphics.com/web/	n7OfGwlpes	research	1	Publishes linked open data on behalf of various public sector bodies.	0		0		0		0	
Elbatrop	United Kingdom	For-profit	Other	Elbatrop is an app developer specializing in location based offerings.	Geospatial/mapping, United Kingdom, Local; Geospatial/mapping, United States, Local; 	St Albans	2009		http://www.elbatrop.com/	OMrjWOKWV4	research	0		1		0		0		0	
Doorda	United Kingdom	For-profit	Data/information technology	Doorda is an open data aggregator of geo-tagged data, specializing in promoting local data within local communities and providing property, crime and food data to connect communities with data and service providers.	Demographics and social, United Kingdom, Local; Environment, United Kingdom, Local; Geospatial/mapping, United Kingdom, Local; Housing, United Kingdom, Local; Public safety, United Kingdom, Local; Transportation, United Kingdom, Local; 	London	2013	1/10/2015	http://doorda.com	lBtw9VzjbX	research	0		1		0		0		0	
Digital Contraptions Imaginarium	United Kingdom	For-profit	Research and consulting	Digital Contraptions Imaginarium (DiCoIm) is an independent consultancy which provides open data consultancy services to a range of clients.	Other, United Kingdom, National; Other, United Kingdom, Local; 	Berkhamsted	2013	1/10/2015	http://www.digitalcontraptionsimaginarium.co.uk/	v4iTgYGfS3	research	0		0		0		1		0	
DSRPTN	United Kingdom	For-profit	Research and consulting	DSRPTN is a digital and technology consultancy providing expert advice on digital leadership, social media utilization, open data, and other aspects of digital business.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	2013		http://disruptionltd.com/	15OFc6MO2m	research	1	Offers consultancy services around open data.	0		0		0		0	
CoreFilling	United Kingdom	For-profit	Business and legal services	CoreFiling is a dedicated eXtensible Business Reporting Language (XBRL) vendor that uses high quality modelling, data validation and development services to provide consulting and enhanced data management.	Business, United Kingdom, National; 	Oxford	1997	51-200	http://www.corefilling.com/	xHUITE81YR	research	0		0		0		0		1	
Creotec	United Kingdom	For-profit	Data/information technology	Creotec is a website design and web application development agency providing a variety of web-based solutions to clients.	Business, United Kingdom, National; 		2000		http://www.creotec.com/index.php	XFevjTFjPy	research	0		0		1		0		0	
Cytora	United Kingdom	For-profit	Data/information technology	Cytora is a data analytics company providing a platform for exploring and visualizing real time political risk data.	Government operations, United Kingdom, National; Public safety, United Kingdom, National; 	Cambridge	2012		http://www.cytora.com/index.html	hq5AKeGIwR	research	0		0		1		0		0	
DataIQ	United Kingdom	For-profit	Research and consulting	DataIQ is a data governance consultancy providing expertise and knowledge in data security, data strategy, data regulation, data compliance, and data quality.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	1996	11-50	http://www.dataiq.co.uk/	19hkmETS4S	research	1	Provides insights, research reports, and promotes open data.	0		0		0		0	
Data Unlocked	United Kingdom	Other	Research and consulting	Data Unlocked is a co-operative data consultancy.	Education, United Kingdom, National; 	Birmingham	2013		http://dataunlocked.co.uk/	4oxvmWJajO	research	1	Publishes using ODCs; Schools finder uses open Ofsted data.	0		0		0		0	
Dialogue by Design	United Kingdom	For-profit	Research and consulting	Dialogue by Design is a public and stakeholder engagement specialist that provides consultation services using digital, paper-based and face-to-face tools.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	1999	11-50	http://www.dialoguebydesign.net/	OoZvBJQyhb	research	1	Promotes open data and provides open data consultancy services.	0		0		0		0	
Development Initiatives	United Kingdom	Nonprofit	Governance	Development Initiatives (Devinit) is a private consultancy with a separate not-for-profit arm committed to the elimination of poverty.	International/global development, United Kingdom, National; 	Bristol	2007		http://devinit.org/	kNHSAjyTEB	research	1	Promotes open data, and uses open government datasets to produce visualizations and reports on development, provides Development Data Hub which aggregates a range of open datasets related to development.	0		0		0		0	
Datactics	United Kingdom	For-profit	Data/information technology	Datactics is a data quality software company that uses data consolidation, re-engineering software, analysis and matching processes built on an ETL and master data management platform.	Tourism, United Kingdom, National; 	Belfast	1999	11-50	http://www.datactics.com	ED7llv4PNC	research	0		0		0		0		1	
DataPress	United Kingdom	For-profit	Governance	DataPress is a software developer providing cloud-based open source data platforms for governments and institutions publishing open data.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	2013	1/10/2015	http://datapress.io	iihs2BsLmo	research	0		1		0		0		0	
DataUnity	United Kingdom	For-profit	Data/information technology	DataUnity is an open source developer which produces a web tool/platform which allows users to explore, visualize, and openly publish generated data and insights.	Other, United Kingdom, National; Other, United Kingdom, Local; 	Bristol	2012		http://www.dataunity.org/	r3dj5NkJhu	research	1	Promotes open data, allows users to query and publish data from their organization and other sources.	0		0		0		0	
Delib	United Kingdom	For-profit	Data/information technology	Delib is a web-based application developer and consultancy which produces digital democratic engagement applications for the public sector.	Other, United Kingdom, Local; 	Bristol	2004	11-50	http://www.delib.net/	ecwe6Wpzwl	research	0		1		0		0		0	
Demand Logic	United Kingdom	For-profit	Environment	Demand Logic is a sustainable technology company providing an online building efficiency management system that uses data-mining, machine-learning, data analytics and infographics to identify energy-saving and performance improvement initiatives for commercial buildings.	Weather, United Kingdom, National; 	London	2007	1/10/2015	https://www.demandlogic.co.uk/	TsAHn0qC1m	research	0		0		1		0		0	
Flatmate Rooms	United Kingdom	For-profit	Housing/real estate	Flatmate Rooms is a community marketplace providing a service matching landlords and homeowners with flatmates and tenants looking for places to live.	Housing, United Kingdom, National; 		2008	1/10/2015	https://www.flatmaterooms.co.uk	nImUUIrhQF	research	0		0		0		0		1	
Flying Binary	United Kingdom	For-profit	Data/information technology	Flying Binary is a web science company that provides data analytics, visualizations and cloud computing solutions and services.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	2010	1/10/2015	http://www.flyingbinary.com	6vv3W3jHMr	research	0		1		0		0		0	
Geo.me Solutions	United Kingdom	For-profit	Data/information technology	Geo.me is a location data services company providing web-based software applications and online data services (APIs) to businesses using web, smartphone and navigation devices.	Geospatial/mapping, United Kingdom, Local; 	London	2008	11-50	http://www.geo.me/	y5D0WAzXqN	research	0		0		1		0		0	
GeoLytix	United Kingdom	For-profit	Data/information technology	GeoLytix is a professional consultancy service firm specializing in solving geospatial problems using location and mapping data.	Consumer, United Kingdom, National; Consumer, United Kingdom, Local; 	London	2013	11-50	http://geolytix.co.uk/	6r8gxMERuZ	research	0		1		0		0		0	
Griffin Brown	United Kingdom	For-profit	Data/information technology	Griffin Brown is a digital publishing consultancy providing clients with software to publish data and content in digital formats.	Other, United Kingdom, Local; Other, United Kingdom, National; 	Cambridge	1997		http://www.griffinbrown.co.uk/welcome.asp	CQerp25PFr	research	0		1		0		0		0	
Growth Intelligence	United Kingdom	For-profit	Research and consulting	Growth Intelligence is a business-to0business marketing consultancy providing predictive marketing software that scopes potential clients for businesses.	Other, United Kingdom, Local; Other, United Kingdom, National; 	London	2011		http://www.growthintel.com/	PWHrKonzbu	research	0		0		0		1		0	
The Guardian Media Group	United Kingdom	For-profit	Media and communications	The Guardian is a British national daily newspaper with an international multimedia and web presence.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	1907		http://www.gmgplc.co.uk/	md5767mgyD	research	0		0		0		1		0	
